"X","group","names","scores","logfoldchanges","pvals","pvals_adj","cluster","avg_log2FC","p_val_adj","gene"
227870,5,"arahy.Tifrunner.gnm2.ann2.Ah10g192700",4.0866723,1.9971347,4.37604727753106e-05,0.00692947456382628,5,1.9971347,0.00692947456382628,"arahy.Tifrunner.gnm2.ann2.Ah10g192700"
227871,5,"arahy.Tifrunner.gnm2.ann2.Ah10g086700",4.0862603,1.7009012,4.38381661185741e-05,0.00692947456382628,5,1.7009012,0.00692947456382628,"arahy.Tifrunner.gnm2.ann2.Ah10g086700"
227872,5,"arahy.Tifrunner.gnm2.ann2.Ah10g326000",4.079391,1.7135222,4.51538259531923e-05,0.00711274315810771,5,1.7135222,0.00711274315810771,"arahy.Tifrunner.gnm2.ann2.Ah10g326000"
227873,5,"arahy.Tifrunner.gnm2.ann2.Ah03g559900",4.031154,1.7990533,5.55036343637335e-05,0.00871292224405036,5,1.7990533,0.00871292224405036,"arahy.Tifrunner.gnm2.ann2.Ah03g559900"
227874,5,"arahy.Tifrunner.gnm2.ann2.Ah03g085700",4.0167327,2.209926,5.90106328110846e-05,0.00923161528553888,5,2.209926,0.00923161528553888,"arahy.Tifrunner.gnm2.ann2.Ah03g085700"
227875,5,"arahy.Tifrunner.gnm2.ann2.Ah01g235700",3.9945035,2.6137965,6.48299872829967e-05,0.0100727656691848,5,2.6137965,0.0100727656691848,"arahy.Tifrunner.gnm2.ann2.Ah01g235700"
227876,5,"arahy.Tifrunner.gnm2.ann2.Ah06g039900",3.9920747,5.651021,6.54977519514248e-05,0.0101419036048866,5,5.651021,0.0101419036048866,"arahy.Tifrunner.gnm2.ann2.Ah06g039900"
227877,5,"arahy.Tifrunner.gnm2.ann2.Ah03g424500",3.9817183,4.228981,6.84188094693255e-05,0.0105582979060392,5,4.228981,0.0105582979060392,"arahy.Tifrunner.gnm2.ann2.Ah03g424500"
227878,5,"arahy.Tifrunner.gnm2.ann2.Ah07g188600",3.9746823,0.2187365,7.04732866517798e-05,0.0108386010187014,5,0.2187365,0.0108386010187014,"arahy.Tifrunner.gnm2.ann2.Ah07g188600"
227879,5,"arahy.Tifrunner.gnm2.ann2.Ah06g333800",3.9663222,4.363228,7.29901783978774e-05,0.0111878952235184,5,4.363228,0.0111878952235184,"arahy.Tifrunner.gnm2.ann2.Ah06g333800"
227880,5,"STRG.1454",3.9578736,0.750443,7.56199638055591e-05,0.011547913372563,5,0.750443,0.011547913372563,"STRG.1454"
227881,5,"arahy.Tifrunner.gnm2.ann2.Ah01g247000",3.9571595,0.29473132,7.58462810472794e-05,0.011547913372563,5,0.29473132,0.011547913372563,"arahy.Tifrunner.gnm2.ann2.Ah01g247000"
227882,5,"arahy.Tifrunner.gnm2.ann2.Ah10g327300",3.9548767,0.5357996,7.65741402283996e-05,0.0116198705325255,5,0.5357996,0.0116198705325255,"arahy.Tifrunner.gnm2.ann2.Ah10g327300"
227883,5,"arahy.Tifrunner.gnm2.ann2.Ah10g163600",3.9421437,2.664833,8.07565347505295e-05,0.012213822219213,5,2.664833,0.012213822219213,"arahy.Tifrunner.gnm2.ann2.Ah10g163600"
227884,5,"arahy.Tifrunner.gnm2.ann2.Ah20g254300",3.9140513,1.8710003,9.07603846184935e-05,0.0136362235952881,5,1.8710003,0.0136362235952881,"arahy.Tifrunner.gnm2.ann2.Ah20g254300"
227885,5,"STRG.4510",3.8574333,0.39287305,0.000114583902739244,0.0171026806173814,5,0.39287305,0.0171026806173814,"STRG.4510"
227886,5,"arahy.Tifrunner.gnm2.ann2.Ah07g157400",3.8551087,4.0172873,0.000115678162966933,0.0172095839572112,5,4.0172873,0.0172095839572112,"arahy.Tifrunner.gnm2.ann2.Ah07g157400"
227887,5,"arahy.Tifrunner.gnm2.ann2.Ah17g301000",3.8467278,0.33788854,0.000119705762584718,0.0176931335581386,5,0.33788854,0.0176931335581386,"arahy.Tifrunner.gnm2.ann2.Ah17g301000"
227888,5,"arahy.Tifrunner.gnm2.ann2.Ah11g065500",3.8401504,0.6119964,0.000122958950268692,0.0181151561554431,5,0.6119964,0.0181151561554431,"arahy.Tifrunner.gnm2.ann2.Ah11g065500"
227889,5,"arahy.Tifrunner.gnm2.ann2.Ah03g097600",3.839134,3.5889733,0.000123468995276553,0.0181316210999026,5,3.5889733,0.0181316210999026,"arahy.Tifrunner.gnm2.ann2.Ah03g097600"
227890,5,"STRG.4331",3.8364968,0.5879043,0.00012480181499483,0.0182233893647201,5,0.5879043,0.0182233893647201,"STRG.4331"
227891,5,"arahy.Tifrunner.gnm2.ann2.Ah01g380700",3.8363144,6.3034043,0.000124894505794584,0.0182233893647201,5,6.3034043,0.0182233893647201,"arahy.Tifrunner.gnm2.ann2.Ah01g380700"
227892,5,"arahy.Tifrunner.gnm2.ann2.Ah10g024900",3.821627,2.0624616,0.000132574102163888,0.0192821195747886,5,2.0624616,0.0192821195747886,"arahy.Tifrunner.gnm2.ann2.Ah10g024900"
227893,5,"arahy.Tifrunner.gnm2.ann2.Ah10g387400",3.7913036,5.280232,0.000149858585815995,0.0216576579704361,5,5.280232,0.0216576579704361,"arahy.Tifrunner.gnm2.ann2.Ah10g387400"
227894,5,"arahy.Tifrunner.gnm2.ann2.Ah16g465500",3.7791286,4.1553535,0.000157378217385388,0.0226724239501659,5,4.1553535,0.0226724239501659,"arahy.Tifrunner.gnm2.ann2.Ah16g465500"
227895,5,"arahy.Tifrunner.gnm2.ann2.Ah04g351400",3.7675996,2.911248,0.000164824817191592,0.0236702996146058,5,2.911248,0.0236702996146058,"arahy.Tifrunner.gnm2.ann2.Ah04g351400"
227896,5,"arahy.Tifrunner.gnm2.ann2.Ah07g327200",3.75802,3.0894022,0.000171263248264155,0.0245175726854635,5,3.0894022,0.0245175726854635,"arahy.Tifrunner.gnm2.ann2.Ah07g327200"
227897,5,"STRG.2454",3.7124724,2.704625,0.000205244474952864,0.0291985921179818,5,2.704625,0.0291985921179818,"STRG.2454"
227898,5,"STRG.4259",3.6978579,0.2971474,0.000217426492776486,0.0308352761905195,5,0.2971474,0.0308352761905195,"STRG.4259"
227899,5,"STRG.4489",3.6948507,1.6219608,0.000220016082174834,0.031105627717165,5,1.6219608,0.031105627717165,"STRG.4489"
227900,5,"arahy.Tifrunner.gnm2.ann2.Ah15g562000",3.691739,1.192879,0.000222725892346126,0.0313912492977246,5,1.192879,0.0313912492977246,"arahy.Tifrunner.gnm2.ann2.Ah15g562000"
227901,5,"arahy.Tifrunner.gnm2.ann2.Ah20g520900",3.6894615,0.2427501,0.000224729282069206,0.031575851348514,5,0.2427501,0.031575851348514,"arahy.Tifrunner.gnm2.ann2.Ah20g520900"
227902,5,"arahy.Tifrunner.gnm2.ann2.Ah17g302400",3.6727257,0.33577493,0.000239976986274116,0.0333070497656795,5,0.33577493,0.0333070497656795,"arahy.Tifrunner.gnm2.ann2.Ah17g302400"
227903,5,"arahy.Tifrunner.gnm2.ann2.Ah04g420100",3.6492927,1.8528879,0.000262963387130125,0.0363233270095954,5,1.8528879,0.0363233270095954,"arahy.Tifrunner.gnm2.ann2.Ah04g420100"
227904,5,"arahy.Tifrunner.gnm2.ann2.Ah10g190500",3.6489592,0.24188751,0.000263305024012971,0.0363233270095954,5,0.24188751,0.0363233270095954,"arahy.Tifrunner.gnm2.ann2.Ah10g190500"
227905,5,"arahy.Tifrunner.gnm2.ann2.Ah07g285700",3.6422355,1.7990423,0.000270280499010067,0.0371729590239706,5,1.7990423,0.0371729590239706,"arahy.Tifrunner.gnm2.ann2.Ah07g285700"
227906,5,"arahy.Tifrunner.gnm2.ann2.Ah17g022900",3.6125793,4.701569,0.000303166207262554,0.0415702964440377,5,4.701569,0.0415702964440377,"arahy.Tifrunner.gnm2.ann2.Ah17g022900"
227907,5,"STRG.5300",3.6116362,1.2743269,0.00030427138499006,0.0415965481390015,5,1.2743269,0.0415965481390015,"STRG.5300"
227908,5,"arahy.Tifrunner.gnm2.ann2.Ah03g366300",3.5911686,1.5178033,0.000329198607866926,0.0448695731273471,5,1.5178033,0.0448695731273471,"arahy.Tifrunner.gnm2.ann2.Ah03g366300"
227909,5,"arahy.Tifrunner.gnm2.ann2.Ah0g051700",3.5771327,0.50950825,0.000347383847701596,0.0470663758415698,5,0.50950825,0.0470663758415698,"arahy.Tifrunner.gnm2.ann2.Ah0g051700"
227910,5,"arahy.Tifrunner.gnm2.ann2.Ah06g024900",3.5753763,2.3930097,0.000349724562230248,0.0472429108930855,5,2.3930097,0.0472429108930855,"arahy.Tifrunner.gnm2.ann2.Ah06g024900"
227911,5,"arahy.Tifrunner.gnm2.ann2.Ah05g464500",3.5638368,1.9010991,0.000365473068139988,0.0490790441121086,5,1.9010991,0.0490790441121086,"arahy.Tifrunner.gnm2.ann2.Ah05g464500"
273097,5,"STRG.5769",-3.5653276,-1.6513537,0.000363402051775711,0.0489453106657913,5,-1.6513537,0.0489453106657913,"STRG.5769"
273098,5,"STRG.3892",-3.5833244,-1.1600965,0.000339248676901921,0.046101363484427,5,-1.1600965,0.046101363484427,"STRG.3892"
273099,5,"arahy.Tifrunner.gnm2.ann2.Ah20g419300",-3.6806793,-1.7428149,0.000232613471224892,0.0323837787891192,5,-1.7428149,0.0323837787891192,"arahy.Tifrunner.gnm2.ann2.Ah20g419300"
273100,5,"arahy.Tifrunner.gnm2.ann2.Ah03g486200",-3.6864386,-1.4512041,0.000227414374775755,0.0317570920162314,5,-1.4512041,0.0317570920162314,"arahy.Tifrunner.gnm2.ann2.Ah03g486200"
273101,5,"arahy.Tifrunner.gnm2.ann2.Ah03g273500",-3.688445,-0.71549356,0.000225628690350985,0.0316046784601177,5,-0.71549356,0.0316046784601177,"arahy.Tifrunner.gnm2.ann2.Ah03g273500"
273102,5,"arahy.Tifrunner.gnm2.ann2.Ah03g031500",-3.738553,-1.7743818,0.000185082366208247,0.0264128201857813,5,-1.7743818,0.0264128201857813,"arahy.Tifrunner.gnm2.ann2.Ah03g031500"
273103,5,"arahy.Tifrunner.gnm2.ann2.Ah0g033200",-3.8126519,-0.1347333,0.000137483641492573,0.019932500940471,5,-0.1347333,0.019932500940471,"arahy.Tifrunner.gnm2.ann2.Ah0g033200"
273104,5,"arahy.Tifrunner.gnm2.ann2.Ah15g171100",-3.8530605,-1.7253824,0.000116650548974467,0.0172977185391324,5,-1.7253824,0.0172977185391324,"arahy.Tifrunner.gnm2.ann2.Ah15g171100"
273105,5,"arahy.Tifrunner.gnm2.ann2.Ah12g166200",-3.908563,-0.8323741,9.28467527017785e-05,0.0139038012170913,5,-0.8323741,0.0139038012170913,"arahy.Tifrunner.gnm2.ann2.Ah12g166200"
273106,5,"arahy.Tifrunner.gnm2.ann2.Ah0g033100",-3.9216502,-0.19948854,8.79445797465797e-05,0.0132569173787526,5,-0.19948854,0.0132569173787526,"arahy.Tifrunner.gnm2.ann2.Ah0g033100"
273107,5,"STRG.409",-3.9984436,-1.2052206,6.37603490433678e-05,0.00994050044469273,5,-1.2052206,0.00994050044469273,"STRG.409"
273108,5,"arahy.Tifrunner.gnm2.ann2.Ah13g051400",-4.101047,-1.5770289,4.11285263203354e-05,0.00659272898664419,5,-1.5770289,0.00659272898664419,"arahy.Tifrunner.gnm2.ann2.Ah13g051400"
273109,5,"arahy.Tifrunner.gnm2.ann2.Ah08g070300",-4.103877,-1.5951638,4.06283589125469e-05,0.00658208331364692,5,-1.5951638,0.00658208331364692,"arahy.Tifrunner.gnm2.ann2.Ah08g070300"
273110,5,"STRG.330",-4.109162,-0.9292713,3.97097588880379e-05,0.00645623951292514,5,-0.9292713,0.00645623951292514,"STRG.330"
273111,5,"STRG.6383",-4.187175,-0.35512978,2.82448117762926e-05,0.00467569749565071,5,-0.35512978,0.00467569749565071,"STRG.6383"
273112,5,"arahy.Tifrunner.gnm2.ann2.Ah19g291900",-4.211145,-1.1553289,2.540797338382e-05,0.00425247272178317,5,-1.1553289,0.00425247272178317,"arahy.Tifrunner.gnm2.ann2.Ah19g291900"
273113,5,"STRG.1171",-4.3619747,-0.9516985,1.28893856562059e-05,0.00225683227928122,5,-0.9516985,0.00225683227928122,"STRG.1171"
273114,5,"arahy.Tifrunner.gnm2.ann2.Ah09g220200",-4.41202,-1.1372443,1.02410619208692e-05,0.00183548859403799,5,-1.1372443,0.00183548859403799,"arahy.Tifrunner.gnm2.ann2.Ah09g220200"
273115,5,"arahy.Tifrunner.gnm2.ann2.Ah03g031400",-4.4393673,-1.1770372,9.02236977590825e-06,0.001636391879197,5,-1.1770372,0.001636391879197,"arahy.Tifrunner.gnm2.ann2.Ah03g031400"
273116,5,"arahy.Tifrunner.gnm2.ann2.Ah17g352100",-4.447696,-1.8796996,8.67962014085112e-06,0.00158687159555063,5,-1.8796996,0.00158687159555063,"arahy.Tifrunner.gnm2.ann2.Ah17g352100"
273117,5,"arahy.Tifrunner.gnm2.ann2.Ah03g083700",-4.4784627,-1.0445734,7.51825817336044e-06,0.00139130563042301,5,-1.0445734,0.00139130563042301,"arahy.Tifrunner.gnm2.ann2.Ah03g083700"
273118,5,"arahy.Tifrunner.gnm2.ann2.Ah08g021700",-4.5700164,-1.9608774,4.87686411649108e-06,0.000932833453945966,5,-1.9608774,0.000932833453945966,"arahy.Tifrunner.gnm2.ann2.Ah08g021700"
273119,5,"arahy.Tifrunner.gnm2.ann2.Ah13g051500",-4.7404275,-1.0765082,2.13267887453207e-06,0.000423965384647153,5,-1.0765082,0.000423965384647153,"arahy.Tifrunner.gnm2.ann2.Ah13g051500"
273120,5,"arahy.Tifrunner.gnm2.ann2.Ah14g403600",-4.7617807,-1.5256919,1.91891971042823e-06,0.000383144302182171,5,-1.5256919,0.000383144302182171,"arahy.Tifrunner.gnm2.ann2.Ah14g403600"
273121,5,"STRG.345",-4.774352,-1.1576523,1.80286630141111e-06,0.000363157900466546,5,-1.1576523,0.000363157900466546,"STRG.345"
273122,5,"arahy.Tifrunner.gnm2.ann2.Ah18g476200",-4.7816386,-0.9290139,1.73872096387803e-06,0.000351793480709259,5,-0.9290139,0.000351793480709259,"arahy.Tifrunner.gnm2.ann2.Ah18g476200"
273123,5,"STRG.3558",-4.814401,-0.50749886,1.47641993737467e-06,0.000300055987629662,5,-0.50749886,0.000300055987629662,"STRG.3558"
273124,5,"arahy.Tifrunner.gnm2.ann2.Ah15g406500",-4.931275,-1.1185712,8.16947511500679e-07,0.000171385799601645,5,-1.1185712,0.000171385799601645,"arahy.Tifrunner.gnm2.ann2.Ah15g406500"
273125,5,"STRG.2766",-4.940083,-1.0865947,7.80893373201775e-07,0.00016458050889647,5,-1.0865947,0.00016458050889647,"STRG.2766"
273126,5,"arahy.Tifrunner.gnm2.ann2.Ah06g147500",-5.09171,-0.5802892,3.54848381262777e-07,7.95769345251559e-05,5,-0.5802892,7.95769345251559e-05,"arahy.Tifrunner.gnm2.ann2.Ah06g147500"
273127,5,"arahy.Tifrunner.gnm2.ann2.Ah13g051300",-5.266906,-1.2778162,1.38742330568431e-07,3.37759671486485e-05,5,-1.2778162,3.37759671486485e-05,"arahy.Tifrunner.gnm2.ann2.Ah13g051300"
273128,5,"arahy.Tifrunner.gnm2.ann2.Ah08g256000",-5.423531,-1.3141516,5.84329921948261e-08,1.44570844384634e-05,5,-1.3141516,1.44570844384634e-05,"arahy.Tifrunner.gnm2.ann2.Ah08g256000"
273129,5,"STRG.4756",-5.483068,-1.6088184,4.18012757055652e-08,1.06310685766489e-05,5,-1.6088184,1.06310685766489e-05,"STRG.4756"
273130,5,"STRG.3413",-5.6688385,-0.87518656,1.43768682447007e-08,3.91911706569913e-06,5,-0.87518656,3.91911706569913e-06,"STRG.3413"
273131,5,"arahy.Tifrunner.gnm2.ann2.Ah05g371500",-5.736782,-1.2951089,9.64922662211696e-09,2.66225086512274e-06,5,-1.2951089,2.66225086512274e-06,"arahy.Tifrunner.gnm2.ann2.Ah05g371500"
273132,5,"STRG.231",-5.776935,-1.2702767,7.60735422012254e-09,2.12464535899913e-06,5,-1.2702767,2.12464535899913e-06,"STRG.231"
273133,5,"arahy.Tifrunner.gnm2.ann2.Ah01g106500",-6.0394526,-0.9227203,1.54637908900979e-09,4.69315744320544e-07,5,-0.9227203,4.69315744320544e-07,"arahy.Tifrunner.gnm2.ann2.Ah01g106500"
273134,5,"arahy.Tifrunner.gnm2.ann2.Ah18g045800",-7.0593657,-1.051896,1.67264545473423e-12,6.19069200661149e-10,5,-1.051896,6.19069200661149e-10,"arahy.Tifrunner.gnm2.ann2.Ah18g045800"
273135,5,"arahy.Tifrunner.gnm2.ann2.Ah04g350700",-7.0610805,-1.6591055,1.65213108362427e-12,6.16488651236978e-10,5,-1.6591055,6.16488651236978e-10,"arahy.Tifrunner.gnm2.ann2.Ah04g350700"
273136,5,"STRG.7087",-7.177073,-0.32689685,7.12196387773448e-13,2.77111353478619e-10,5,-0.32689685,2.77111353478619e-10,"STRG.7087"
273137,5,"arahy.Tifrunner.gnm2.ann2.Ah19g485300",-7.188915,-1.2126535,6.53083640515806e-13,2.56301548714151e-10,5,-1.2126535,2.56301548714151e-10,"arahy.Tifrunner.gnm2.ann2.Ah19g485300"
273138,5,"STRG.192",-7.214709,-0.7598491,5.4049509907599e-13,2.1396085991596e-10,5,-0.7598491,2.1396085991596e-10,"STRG.192"
273139,5,"STRG.1614",-7.309348,-1.5254157,2.68441577170817e-13,1.09111913920753e-10,5,-1.5254157,1.09111913920753e-10,"STRG.1614"
273140,5,"arahy.Tifrunner.gnm2.ann2.Ah08g165700",-7.574518,-1.001117,3.60462469734899e-14,1.54808428983128e-11,5,-1.001117,1.54808428983128e-11,"arahy.Tifrunner.gnm2.ann2.Ah08g165700"
273141,5,"arahy.Tifrunner.gnm2.ann2.Ah17g130900",-7.6145883,-1.2915422,2.6453370217051e-14,1.1579454093856e-11,5,-1.2915422,1.1579454093856e-11,"arahy.Tifrunner.gnm2.ann2.Ah17g130900"
273142,5,"arahy.Tifrunner.gnm2.ann2.Ah07g120100",-9.004734,-1.1517447,2.16188238416334e-19,1.36691018967572e-16,5,-1.1517447,1.36691018967572e-16,"arahy.Tifrunner.gnm2.ann2.Ah07g120100"
273143,5,"arahy.Tifrunner.gnm2.ann2.Ah06g310100",-9.1044655,-1.6529853,8.66919369555454e-20,5.55854047600599e-17,5,-1.6529853,5.55854047600599e-17,"arahy.Tifrunner.gnm2.ann2.Ah06g310100"
273144,6,"STRG.1331",27.022728,6.4638577,7.99202173139816e-161,3.6382879730017e-156,6,6.4638577,3.6382879730017e-156,"STRG.1331"
273145,6,"arahy.Tifrunner.gnm2.ann2.Ah11g096700",24.732481,6.180994,4.78577771221685e-135,1.0893387228548e-130,6,6.180994,1.0893387228548e-130,"arahy.Tifrunner.gnm2.ann2.Ah11g096700"
273146,6,"arahy.Tifrunner.gnm2.ann2.Ah19g182600",22.903202,6.224127,4.31701223511405e-116,6.55092216637773e-112,6,6.224127,6.55092216637773e-112,"arahy.Tifrunner.gnm2.ann2.Ah19g182600"
273147,6,"arahy.Tifrunner.gnm2.ann2.Ah18g201000",22.038923,6.157535,1.22002763577286e-107,1.38851345227309e-103,6,6.157535,1.38851345227309e-103,"arahy.Tifrunner.gnm2.ann2.Ah18g201000"
273148,6,"STRG.7352",21.531954,5.2849073,7.81681518154785e-103,7.11705388649569e-99,6,5.2849073,7.11705388649569e-99,"STRG.7352"
273149,6,"STRG.4050",19.58556,5.3041544,2.05333125428203e-85,1.55793086699892e-81,6,5.3041544,1.55793086699892e-81,"STRG.4050"
273150,6,"STRG.2117",18.741413,6.226274,2.27507737601765e-78,1.47958032094039e-74,6,6.226274,1.47958032094039e-74,"STRG.2117"
273151,6,"arahy.Tifrunner.gnm2.ann2.Ah08g059800",17.827637,5.758104,4.31276047772893e-71,2.45417634985165e-67,6,5.758104,2.45417634985165e-67,"arahy.Tifrunner.gnm2.ann2.Ah08g059800"
273152,6,"arahy.Tifrunner.gnm2.ann2.Ah06g069800",16.949286,6.215266,1.94809849789904e-64,9.85391511315064e-61,6,6.215266,9.85391511315064e-61,"arahy.Tifrunner.gnm2.ann2.Ah06g069800"
273153,6,"STRG.6383",15.490622,1.5579515,4.01391806969238e-54,1.82729606204676e-50,6,1.5579515,1.82729606204676e-50,"STRG.6383"
273154,6,"arahy.Tifrunner.gnm2.ann2.Ah0g033100",15.265034,1.1445912,1.30759669934316e-52,5.41154837644529e-49,6,1.1445912,5.41154837644529e-49,"arahy.Tifrunner.gnm2.ann2.Ah0g033100"
273155,6,"arahy.Tifrunner.gnm2.ann2.Ah19g483100",14.895982,6.1921625,3.50006093204885e-50,1.3278064489216e-46,6,6.1921625,1.3278064489216e-46,"arahy.Tifrunner.gnm2.ann2.Ah19g483100"
273156,6,"arahy.Tifrunner.gnm2.ann2.Ah10g020100",14.8327675,6.474289,8.99475123988238e-50,3.1498235034185e-46,6,6.474289,3.1498235034185e-46,"arahy.Tifrunner.gnm2.ann2.Ah10g020100"
273157,6,"STRG.4937",14.407904,3.762476,4.61505663188086e-47,1.50068455792674e-43,6,3.762476,1.50068455792674e-43,"STRG.4937"
273158,6,"STRG.7087",14.385561,0.9953227,6.37590578645016e-47,1.93504490014905e-43,6,0.9953227,1.93504490014905e-43,"STRG.7087"
273159,6,"arahy.Tifrunner.gnm2.ann2.Ah09g135900",13.677822,6.275781,1.37757738949893e-42,3.91955206747184e-39,6,6.275781,3.91955206747184e-39,"arahy.Tifrunner.gnm2.ann2.Ah09g135900"
273160,6,"arahy.Tifrunner.gnm2.ann2.Ah09g136000",13.663494,6.1184897,1.67738451474243e-42,4.49183839112556e-39,6,6.1184897,4.49183839112556e-39,"arahy.Tifrunner.gnm2.ann2.Ah09g136000"
273161,6,"arahy.Tifrunner.gnm2.ann2.Ah14g462700",13.50106,6.464201,1.54144006901253e-41,3.89847320565147e-38,6,6.464201,3.89847320565147e-38,"arahy.Tifrunner.gnm2.ann2.Ah14g462700"
273162,6,"arahy.Tifrunner.gnm2.ann2.Ah04g393800",13.176592,6.287744,1.19675963619933e-39,2.86743608833359e-36,6,6.287744,2.86743608833359e-36,"arahy.Tifrunner.gnm2.ann2.Ah04g393800"
273163,6,"arahy.Tifrunner.gnm2.ann2.Ah11g465500",12.885686,6.4461384,5.4191728650293e-38,1.23351212753797e-34,6,6.4461384,1.23351212753797e-34,"arahy.Tifrunner.gnm2.ann2.Ah11g465500"
273164,6,"arahy.Tifrunner.gnm2.ann2.Ah14g186400",12.434503,5.608446,1.69793487773947e-35,3.68079939877198e-32,6,5.608446,3.68079939877198e-32,"arahy.Tifrunner.gnm2.ann2.Ah14g186400"
273165,6,"arahy.Tifrunner.gnm2.ann2.Ah16g095800",12.355374,5.6054482,4.55629260547411e-35,9.42821202598197e-32,6,5.6054482,9.42821202598197e-32,"arahy.Tifrunner.gnm2.ann2.Ah16g095800"
273166,6,"STRG.2546",11.508905,4.822603,1.18979215551962e-30,2.35496078642935e-27,6,4.822603,2.35496078642935e-27,"STRG.2546"
273167,6,"arahy.Tifrunner.gnm2.ann2.Ah04g168900",11.459709,5.6849375,2.10219804431145e-30,3.9875193237181e-27,6,5.6849375,3.9875193237181e-27,"arahy.Tifrunner.gnm2.ann2.Ah04g168900"
273168,6,"arahy.Tifrunner.gnm2.ann2.Ah14g496200",11.085373,5.8699894,1.47733920311734e-28,2.69017559530856e-25,6,5.8699894,2.69017559530856e-25,"arahy.Tifrunner.gnm2.ann2.Ah14g496200"
273169,6,"STRG.36",10.60015,2.2532747,2.97503831091866e-26,5.20906323331773e-23,6,2.2532747,5.20906323331773e-23,"STRG.36"
273170,6,"arahy.Tifrunner.gnm2.ann2.Ah0g018100",10.440183,1.1261878,1.62497410549033e-25,2.73982671030895e-22,6,1.1261878,2.73982671030895e-22,"arahy.Tifrunner.gnm2.ann2.Ah0g018100"
273171,6,"arahy.Tifrunner.gnm2.ann2.Ah13g248300",10.432996,4.8488584,1.75273598759851e-25,2.84969832497981e-22,6,4.8488584,2.84969832497981e-22,"arahy.Tifrunner.gnm2.ann2.Ah13g248300"
273172,6,"arahy.Tifrunner.gnm2.ann2.Ah19g182700",10.4033575,6.0378,2.39348525154729e-25,3.75727664108411e-22,6,6.0378,3.75727664108411e-22,"arahy.Tifrunner.gnm2.ann2.Ah19g182700"
273173,6,"arahy.Tifrunner.gnm2.ann2.Ah13g223400",10.382639,4.2626333,2.97437333703086e-25,4.37004002614963e-22,6,4.2626333,4.37004002614963e-22,"arahy.Tifrunner.gnm2.ann2.Ah13g223400"
273174,6,"arahy.Tifrunner.gnm2.ann2.Ah17g268300",10.382592,5.925452,2.97582024450045e-25,4.37004002614963e-22,6,5.925452,4.37004002614963e-22,"arahy.Tifrunner.gnm2.ann2.Ah17g268300"
273175,6,"arahy.Tifrunner.gnm2.ann2.Ah04g426100",10.209342,4.8888454,1.80081236737878e-24,2.56188069414223e-21,6,4.8888454,2.56188069414223e-21,"arahy.Tifrunner.gnm2.ann2.Ah04g426100"
273176,6,"arahy.Tifrunner.gnm2.ann2.Ah16g422700",10.2043915,6.103439,1.89506226080667e-24,2.61426710184736e-21,6,6.103439,2.61426710184736e-21,"arahy.Tifrunner.gnm2.ann2.Ah16g422700"
273177,6,"STRG.2373",10.177506,3.5127401,2.49881526594786e-24,3.34576665197089e-21,6,3.5127401,3.34576665197089e-21,"STRG.2373"
273178,6,"STRG.6291",10.089869,4.7515035,6.12517084338566e-24,7.96692221355111e-21,6,4.7515035,7.96692221355111e-21,"STRG.6291"
273179,6,"STRG.4006",10.034513,4.1727953,1.07487610493898e-23,1.3592405500345e-20,6,4.1727953,1.3592405500345e-20,"STRG.4006"
273180,6,"arahy.Tifrunner.gnm2.ann2.Ah08g035900",10.00428,6.1535316,1.45949858936305e-23,1.79573550762604e-20,6,6.1535316,1.79573550762604e-20,"arahy.Tifrunner.gnm2.ann2.Ah08g035900"
273181,6,"arahy.Tifrunner.gnm2.ann2.Ah13g119400",9.89911,6.331338,4.19994672202597e-23,5.03153617298712e-20,6,6.331338,5.03153617298712e-20,"arahy.Tifrunner.gnm2.ann2.Ah13g119400"
273182,6,"arahy.Tifrunner.gnm2.ann2.Ah18g200900",9.835935,6.645046,7.88323999128558e-23,9.20196454777653e-20,6,6.645046,9.20196454777653e-20,"arahy.Tifrunner.gnm2.ann2.Ah18g200900"
273183,6,"arahy.Tifrunner.gnm2.ann2.Ah15g471900",9.795086,6.1349363,1.18196968018529e-22,1.34519969301888e-19,6,6.1349363,1.34519969301888e-19,"arahy.Tifrunner.gnm2.ann2.Ah15g471900"
273184,6,"arahy.Tifrunner.gnm2.ann2.Ah03g033900",9.39101,6.2228827,5.94273245223794e-21,6.59846224769951e-18,6,6.2228827,6.59846224769951e-18,"arahy.Tifrunner.gnm2.ann2.Ah03g033900"
273185,6,"arahy.Tifrunner.gnm2.ann2.Ah09g432900",9.182459,6.0390143,4.21358418500245e-20,4.35952741904663e-17,6,6.0390143,4.35952741904663e-17,"arahy.Tifrunner.gnm2.ann2.Ah09g432900"
273186,6,"arahy.Tifrunner.gnm2.ann2.Ah19g182800",9.151598,5.799369,5.60974732064866e-20,5.67506971167132e-17,6,5.799369,5.67506971167132e-17,"arahy.Tifrunner.gnm2.ann2.Ah19g182800"
273187,6,"arahy.Tifrunner.gnm2.ann2.Ah07g015900",9.087896,1.4926167,1.00974037084159e-19,9.99291753091147e-17,6,1.4926167,9.99291753091147e-17,"arahy.Tifrunner.gnm2.ann2.Ah07g015900"
273188,6,"arahy.Tifrunner.gnm2.ann2.Ah07g076600",9.005317,6.2048635,2.15043559477229e-19,2.03950895867529e-16,6,6.2048635,2.03950895867529e-16,"arahy.Tifrunner.gnm2.ann2.Ah07g076600"
